Probe_Id	Symbol	is.hub	Module	has.cisEQTL	module.rank	cor.w.sqrtBMI	cor.w.logmatsuda	cor.w.logSi	is.keydriver	connectivity
ILMN_1753490	C10orf39	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1790715	LOC653105	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1797191	KIAA0040	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1758232	GGCX	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3310920	MIR202	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1662021	ZNF326	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1751636	ANKS3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1716026	ARMCX6	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1717975	CYHR1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1668359	LOC642815	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1761044	GNB1L	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3203189	LOC100133591	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1709635	SLC38A11	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1735157	GALNT12	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1769931	SFPQ	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1777895	LRRC37B	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3242654	LOC100134654	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	8
ILMN_1742782	BAT4	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3217262	LOC642812	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1722127	RAD54B	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1709265	RNF170	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1815447	LOC401623	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1801914	SH3BP2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1742922	PRIM2A	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1736995	C12orf66	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1714522	CLMN	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2407703	SYN1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1708223	PAK6	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3242498	LOC727880	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1794510	FLJ32255	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3243744	EAPP	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1747223	FRYL	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1658902	DEAF1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1726745	TMIE	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1668605	NAAA	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1673752	C1orf91	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1677868	ADRA2B	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1720604	ARSG	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1684227	GPR146	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1751395	KRI1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1664959	LOC644884	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1746945	CSMD1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1703228	AGFG2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2232084	ABCA11	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1777479	CDYL2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2108938	FNBP4	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2097858	KIAA1737	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1716426	KIAA1086	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1750144	C3orf19	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3239490	LOC100134409	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1714418	FAM101B	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1777195	SPATC1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2402930	LOC440926	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1660282	POPDC2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2301725	PDE8B	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3299365	LOC729406	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1760530	BLOC1S2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1702817	B3GNTL1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1787627	GPRASP1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1667132	NANP	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3243887	LOC100133182	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2407589	CTDP1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1762046	ZNF551	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1660754	C13orf25	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3285785	LOC647307	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1755321	AAAS	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1709237	EPHX2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1663033	TMEM129	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2067421	PP8961	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1800152	KIAA1271	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1695316	SLC39A8	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2357701	FOXP2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1764732	LOC652640	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3236080	FAM26E	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1781234	CCDC22	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1760209	RNF111	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1740024	NAALAD2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1653129	CSTF2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1673024	RBM15B	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2415911	ENOX2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1653146	MSH4	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1706553	SMG7	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	12
ILMN_3178967	C21orf30	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3180409	LOC100130093	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1712211	FLJ10246	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1810107	C17orf74	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1767422	POLR1D	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1700384	KIAA1522	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2102670	GATA2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3245752	LOC100134011	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1769207	KCTD7	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1703346	CHRNE	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1746948	MYL5	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_3235539	LOC729859	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1659947	FGA	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1782237	GPR109B	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1687419	DHX8	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1708131	BHLHB9	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1804863	FKBP15	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1682968	LOC648196	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1675684	APOBEC3C	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_3244506	LOC441089	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1717324	C16orf52	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2218401	ZNF563	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1710954	LOC283932	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1746369	LOC642980	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1738931	LOC642995	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2183784	TTC12	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1777650	LOC441151	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1693293	LOC648176	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1809484	TMOD3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1710923	SLAMF7	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1653182	LOC732139	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2353117	SLC22A7	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1705153	NEFH	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1673586	SLC6A6	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3248985	SDR39U1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3182885	LOC100130542	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2246956	BCL2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2106902	CHES1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1873592	KSR2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1741134	WDR89	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1654013	C17orf28	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3244579	LOC649330	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2144573	CTBS	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1793578	ZFP37	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1738657	SATB2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1682778	MXRA8	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3201600	LOC100132804	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1750240	PTPN14	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1678862	FUT11	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1805007	SEMA4F	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2399827	HSF4	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1680714	LIG4	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1764034	XCR1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1651745	TMEM25	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1683215	ZBED3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1752665	ELMO3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1658083	ABT1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1773643	SLC38A9	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1768556	CASKIN2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1721344	MOBKL2A	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1789504	PTPN9	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3282786	LOC649346	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	11
ILMN_2381753	G3BP2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1754658	CDRT1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3242883	AGAP8	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1774336	POLE2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1787823	LOC727948	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1800795	LOC340260	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1784230	TRIM43	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2072091	HNRNPUL2	FALSE	M2	TRUE	490	PositiveCorr	NotCorr	NotCorr	FALSE	3
ILMN_3244574	KIAA1430	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1670462	HUS1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1753755	B4GALT2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2381899	OPTN	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1795991	C22orf28	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_3245773	PION	FALSE	M2	FALSE	490	NegativeCorr	NotCorr	NotCorr	FALSE	3
ILMN_1779370	ARHGEF9	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1692588	C14orf125	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1713486	RNF25	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1746716	LOC643035	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1797534	RIOK1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1757532	SNPH	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3247835	CXorf64	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1815308	SDC1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1813259	LOC387927	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1709474	ALMS1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1712959	DUSP2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1672743	ZNF334	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2314007	TCF12	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1803774	STK16	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2145781	RBMY2FP	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1756874	FBXO42	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2173524	FOXD4	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1740784	LOC390829	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1721430	LOC387790	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1799744	GALC	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2296510	SLC5A12	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1693717	RPH3AL	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1712197	KCNMB3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1713948	FPGS	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1813191	LOC653080	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1795704	KIAA0232	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1657679	VAV3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1713983	FLJ41766	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1761061	PAX7	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1785345	GPR84	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1812073	ATP6V1B1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1660275	C2orf43	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_3239055	TMEM208	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_2056606	PPP1R1A	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1808071	KIF14	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1719170	WBSCR27	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1704164	ATP13A2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1676523	CCDC91	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1671237	GNGT2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1804775	LOC648500	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1735573	DPH1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1721339	ZNF276	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1728230	ZNF30	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1753575	GP1BA	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1740200	LOC728216	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2284077	SLC38A8	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2239772	FAM108A3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1781672	GAB1	TRUE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	17
ILMN_1678004	TMEM41B	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1772233	CENTD2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1794072	B3GAT1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2400644	SRGAP3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	4
ILMN_1775520	CCDC113	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1768624	CETN1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1792551	C1orf175	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1802905	PIAS4	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_2140510	KLHL13	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1792589	PMCHL1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1720233	CCDC49	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2330170	MYBPC1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_3268232	FLJ30594	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1707585	SLC46A2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_2196569	NUP93	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1754076	CACNA2D3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1753482	FAM86C	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1655177	PIK4CA	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3241856	LOC100134301	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1745213	PCDHB3	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1724497	ABI2	FALSE	M2	FALSE	490	NotCorr	NegativeCorr	NotCorr	FALSE	2
ILMN_2275098	DTX2	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	5
ILMN_1783583	TMEM17	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1774350	MYOZ3	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1815639	GIGYF1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1783161	DAB2IP	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1678132	LOC650098	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1795963	OKL38	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	6
ILMN_1767801	SAMD10	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1806015	LOC391045	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_2224031	CETN3	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1810229	ARID4A	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1695604	DCBLD1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1786281	ZSCAN12	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1796710	PHC1	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1762629	ANO9	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1719646	ZIK1	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_3239164	SEPT13	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_3239946	LOC729375	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	7
ILMN_3304219	RBMS2P	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	1
ILMN_1756935	OSBPL6	FALSE	M2	TRUE	490	PositiveCorr	NegativeCorr	NegativeCorr	FALSE	3
ILMN_3245365	SNORA6	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	3
ILMN_1692896	JMJD4	FALSE	M2	FALSE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_1685608	NPTX2	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	2
ILMN_2217212	ZNF564	FALSE	M2	FALSE	490	NotCorr	PositiveCorr	NotCorr	FALSE	3
ILMN_3235326	LOC388796	FALSE	M2	TRUE	490	NotCorr	NotCorr	NotCorr	FALSE	3
